load,temp
3533.0,53.0
3513.0,53.0
3249.0,53.33
2897.0,54.0
2611.0,53.0
2447.0,52.33
2367.0,50.33
2317.0,48.67
2323.0,49.0
2412.0,48.33
2637.0,47.67
3056.0,47.33
3307.0,48.67
3381.0,52.67
3423.0,60.67
3475.0,66.33
3491.0,69.67
3470.0,73.33
3476.0,74.67
3449.0,76.67
3428.0,75.33
3409.0,72.0
3392.0,71.67
3404.0,70.33
3415.0,68.67
3480.0,66.33
3252.0,63.0
2905.0,59.33
2604.0,56.67
2429.0,54.33
2338.0,53.67
2281.0,52.67
2275.0,50.67
2350.0,49.67
2555.0,48.0
2981.0,48.0
3248.0,50.67
3334.0,53.67
3371.0,56.0
3397.0,56.67
3395.0,58.33
3364.0,59.67
3347.0,62.67
3306.0,64.33
3264.0,66.0
3258.0,66.67
3246.0,66.0
3206.0,64.0
3184.0,62.33
3282.0,61.33
3144.0,55.0
2853.0,52.33
2574.0,50.0
2383.0,48.67
2273.0,48.67
2225.0,46.67
2201.0,44.0
2233.0,42.0
2311.0,41.0
2511.0,41.0
2772.0,47.0
2979.0,51.67
3063.0,57.0
3089.0,60.67
3062.0,62.67
3032.0,64.67
2988.0,65.67
2956.0,65.33
2932.0,66.0
2963.0,65.67
3031.0,64.0
3030.0,63.67
3027.0,61.33
3124.0,58.33
2989.0,55.67
2742.0,53.0
2491.0,51.0
2318.0,49.67
2212.0,51.0
2165.0,51.67
2140.0,51.67
2163.0,50.33
2196.0,50.0
2332.0,49.0
2548.0,50.67
2786.0,52.67
2950.0,54.67
3002.0,57.0
3021.0,59.0
3018.0,61.33
2977.0,64.67
2955.0,63.67
2976.0,61.67
3071.0,59.33
3180.0,58.33
3231.0,56.67
3228.0,54.33
3238.0,53.67
2979.0,53.0
2664.0,53.33
2426.0,53.33
2282.0,53.33
2203.0,53.67
2184.0,53.67
2193.0,53.67
2291.0,54.67
2542.0,55.0
2997.0,55.33
3308.0,56.0
3428.0,56.67
3516.0,58.33
3579.0,60.0
3597.0,62.67
3586.0,64.67
3582.0,69.0
3547.0,66.0
3514.0,70.0
3509.0,71.0
3520.0,70.67
3493.0,70.0
3463.0,68.67
3537.0,67.0
3313.0,63.33
2943.0,61.0
2627.0,60.0
2421.0,58.33
2325.0,56.67
2267.0,57.33
2254.0,56.67
2341.0,57.0
2577.0,56.67
3013.0,56.67
3305.0,57.67
3393.0,58.0
3463.0,58.33
3525.0,59.0
3570.0,58.33
3554.0,58.0
3556.0,60.67
3517.0,61.67
3483.0,63.33
3464.0,61.33
3473.0,58.0
3471.0,57.0
3473.0,55.33
3479.0,54.0
3217.0,52.67
2869.0,53.0
2575.0,52.33
2389.0,52.33
2279.0,53.0
2232.0,53.33
2226.0,53.0
2327.0,52.33
2578.0,52.33
3034.0,53.67
3318.0,54.67
3394.0,54.0
3419.0,56.0
3482.0,57.33
3491.0,59.33
3477.0,61.0
3480.0,63.33
3456.0,64.0
3417.0,62.33
3447.0,62.0
3502.0,62.0
3503.0,58.33
3482.0,58.33
3479.0,57.67
3247.0,58.0
2904.0,57.33
2621.0,56.67
2448.0,57.0
2353.0,57.33
2316.0,56.33
2297.0,56.0
2377.0,56.33
2619.0,56.33
3043.0,56.67
3308.0,56.67
3400.0,57.67
3444.0,59.0
3524.0,60.0
3531.0,61.0
3521.0,62.0
3532.0,63.67
3522.0,68.33
3508.0,68.67
3538.0,70.33
3571.0,66.0
3577.0,65.33
3567.0,64.33
3571.0,64.67
3324.0,64.0
2980.0,64.0
2683.0,63.67
2498.0,63.33
2393.0,62.67
2333.0,60.67
2313.0,59.67
2393.0,58.67
2620.0,57.67
3024.0,57.33
3336.0,57.33
3470.0,57.33
3544.0,58.0
3594.0,59.0
3606.0,60.0
3573.0,60.0
3534.0,57.67
3460.0,56.0
3411.0,56.67
3405.0,56.67
3403.0,55.33
3382.0,52.67
3345.0,51.33
3366.0,50.33
3166.0,49.33
2877.0,48.0
2613.0,48.0
2413.0,47.67
2306.0,47.33
2251.0,46.33
2229.0,46.0
2259.0,46.0
2343.0,45.67
2520.0,45.33
2786.0,46.33
3064.0,46.33
3262.0,46.67
3349.0,47.0
3357.0,47.33
3328.0,47.67
3273.0,47.33
3222.0,47.0
3207.0,46.67
3244.0,46.33
3308.0,44.67
3308.0,44.33
3286.0,44.0
3310.0,44.33
3142.0,44.0
2878.0,42.67
2624.0,40.67
2447.0,41.33
2350.0,41.67
2289.0,42.0
2264.0,42.33
2284.0,42.33
2323.0,41.67
2462.0,41.67
2697.0,42.33
2974.0,43.33
3144.0,44.67
3198.0,47.33
3205.0,48.0
3181.0,49.0
3108.0,51.0
3060.0,51.33
3044.0,51.33
3069.0,51.67
3135.0,53.0
3141.0,52.67
3112.0,52.0
3187.0,50.67
3081.0,48.0
2832.0,46.0
2582.0,44.0
2408.0,43.33
2306.0,42.0
2263.0,42.0
2253.0,39.67
2282.0,38.67
2329.0,38.33
2500.0,38.67
2725.0,43.33
2953.0,49.0
3079.0,54.0
3110.0,58.67
3070.0,61.33
3030.0,63.33
2969.0,65.33
2911.0,66.0
2900.0,67.0
2964.0,68.33
3052.0,68.0
3103.0,67.33
3126.0,66.33
3228.0,62.0
3056.0,58.0
2723.0,51.67
2453.0,47.67
2296.0,45.33
2229.0,43.67
2207.0,43.33
2222.0,41.67
2310.0,40.33
2519.0,40.67
2972.0,40.33
3249.0,45.67
3335.0,51.33
3392.0,58.67
3450.0,64.0
3448.0,67.0
3472.0,69.0
3492.0,69.33
3463.0,70.0
3426.0,69.67
3423.0,70.33
3410.0,69.33
3394.0,68.0
3383.0,65.67
3469.0,62.33
3289.0,58.33
2938.0,57.0
2640.0,56.0
2462.0,55.0
2367.0,54.0
2330.0,54.33
2326.0,53.33
2418.0,54.0
2639.0,53.67
3009.0,53.67
3303.0,54.67
3408.0,55.33
3482.0,55.67
3543.0,56.33
3564.0,57.33
3543.0,59.33
3552.0,60.33
3499.0,60.33
3481.0,61.67
3526.0,62.67
3565.0,62.67
3559.0,62.33
3533.0,61.67
3527.0,60.67
3281.0,60.0
2930.0,60.0
2637.0,59.67
2470.0,59.33
2384.0,59.33
2341.0,59.33
2325.0,59.67
2390.0,59.67
2592.0,59.0
3038.0,59.0
3371.0,63.0
3525.0,66.33
3650.0,71.0
3753.0,75.67
3800.0,78.67
3829.0,80.67
3874.0,83.33
3880.0,83.33
3900.0,84.67
3913.0,85.0
3897.0,86.33
3854.0,86.67
3837.0,84.33
3900.0,81.0
3765.0,77.33
3348.0,70.33
2987.0,67.67
2723.0,65.67
2592.0,64.67
2512.0,63.0
2486.0,62.0
2557.0,61.33
2747.0,60.0
3221.0,62.67
3505.0,68.0
3695.0,72.67
3906.0,78.0
4070.0,81.33
4175.0,84.67
4235.0,87.67
4295.0,89.67
4318.0,90.67
4339.0,91.67
4335.0,91.67
4291.0,91.33
4217.0,88.67
4135.0,87.0
4138.0,83.67
3999.0,76.67
3630.0,73.67
3244.0,73.0
2968.0,70.67
2801.0,69.0
2702.0,67.33
2644.0,66.67
2635.0,64.67
2659.0,63.67
2880.0,65.33
3218.0,70.33
3546.0,75.67
3797.0,80.0
3965.0,83.67
4085.0,86.67
4136.0,88.33
4144.0,89.67
4155.0,90.0
4186.0,89.67
4207.0,88.33
4216.0,86.67
4165.0,85.0
4063.0,83.0
4062.0,80.0
3924.0,77.67
3617.0,75.0
3281.0,75.33
3028.0,73.0
2866.0,72.33
2770.0,72.0
2719.0,70.67
2696.0,70.0
2693.0,69.0
2842.0,69.33
3137.0,71.33
3494.0,74.0
3775.0,77.33
3957.0,79.67
4087.0,81.0
4157.0,84.0
4182.0,84.0
4161.0,84.0
4136.0,80.0
4100.0,79.67
4062.0,78.67
3989.0,73.0
3912.0,71.67
3851.0,69.33
3616.0,68.33
3281.0,67.33
2990.0,67.0
2798.0,67.33
2688.0,66.67
2627.0,65.67
2615.0,65.0
2684.0,64.33
2902.0,63.0
3323.0,63.33
3598.0,64.0
3716.0,64.33
3803.0,64.33
3864.0,66.0
3901.0,66.67
3922.0,68.33
3984.0,70.33
3983.0,72.67
3980.0,72.67
3981.0,73.33
3964.0,73.33
3900.0,71.67
3787.0,70.67
3761.0,67.0
3566.0,64.0
3169.0,61.67
2819.0,59.33
2617.0,58.33
2490.0,56.67
2430.0,55.0
2407.0,54.33
2460.0,52.0
2658.0,51.33
3075.0,51.67
3342.0,54.67
3441.0,56.33
3508.0,58.33
3542.0,60.0
3559.0,61.33
3534.0,61.67
3544.0,64.0
3500.0,64.0
3473.0,65.33
3478.0,65.33
3504.0,66.67
3473.0,65.67
3438.0,64.33
3469.0,62.33
3324.0,58.67
2971.0,57.67
2646.0,55.0
2477.0,52.0
2388.0,51.67
2340.0,51.33
2323.0,49.33
2388.0,48.67
2571.0,47.0
2978.0,47.0
3257.0,52.33
3325.0,56.67
3380.0,59.67
3456.0,62.33
3486.0,65.0
3498.0,66.67
3525.0,67.33
3531.0,68.33
3534.0,69.67
3547.0,69.33
3530.0,67.33
3502.0,67.33
3467.0,66.33
3515.0,63.0
3366.0,61.0
3005.0,59.0
2698.0,57.67
2535.0,57.0
2441.0,54.67
2376.0,54.0
2357.0,54.0
2442.0,54.33
2647.0,53.0
3049.0,53.0
3350.0,54.67
3463.0,57.67
3537.0,61.33
3598.0,63.67
3617.0,65.67
3610.0,66.0
3630.0,65.33
3593.0,64.67
3552.0,64.33
3543.0,63.67
3520.0,62.0
3501.0,60.67
3470.0,59.33
3506.0,58.33
3317.0,57.67
2979.0,57.0
2663.0,56.33
2467.0,56.0
2364.0,55.33
2305.0,55.33
2294.0,55.33
2374.0,54.67
2583.0,54.33
2981.0,54.0
3281.0,54.33
3395.0,54.67
3460.0,54.67
3512.0,54.0
3515.0,54.33
3490.0,54.67
3461.0,54.33
3413.0,54.67
3382.0,54.33
3402.0,54.67
3407.0,54.0
3398.0,53.67
3343.0,53.33
3315.0,52.67
3143.0,52.67
2867.0,52.67
2633.0,52.67
2438.0,52.67
2342.0,53.33
2293.0,53.33
2275.0,53.33
2308.0,53.33
2373.0,53.67
2536.0,53.67
2805.0,54.0
3073.0,55.0
3242.0,56.0
3327.0,58.0
3338.0,61.0
3295.0,63.33
3251.0,65.0
3207.0,67.67
3191.0,68.33
3217.0,68.0
3262.0,66.33
3219.0,64.67
3170.0,64.0
3180.0,63.67
3072.0,63.0
2818.0,62.0
2572.0,62.33
2384.0,60.67
2258.0,60.67
2205.0,59.67
2172.0,58.67
2183.0,56.0
2208.0,55.33
2362.0,56.33
2621.0,59.67
2906.0,63.0
3097.0,65.33
3203.0,66.67
3238.0,68.67
3226.0,71.33
3188.0,72.0
3158.0,73.33
3167.0,75.0
3244.0,75.0
3328.0,75.33
3363.0,75.67
3348.0,75.33
3370.0,72.67
3245.0,66.67
2906.0,61.67
2613.0,59.33
2424.0,57.67
2325.0,55.67
2293.0,55.0
2283.0,52.33
2364.0,52.67
2564.0,51.33
2966.0,52.0
3272.0,56.33
3414.0,60.0
3503.0,64.0
3589.0,66.33
3611.0,68.33
3607.0,69.0
3627.0,69.67
3584.0,70.0
3536.0,69.67
3529.0,68.0
3585.0,66.33
3597.0,64.67
3559.0,63.0
3531.0,60.67
3304.0,59.67
2954.0,58.67
2649.0,58.0
2443.0,57.33
2361.0,57.33
2312.0,56.67
2303.0,56.33
2372.0,55.67
2596.0,55.33
3000.0,55.33
3286.0,55.33
3401.0,55.33
3484.0,55.33
3551.0,55.67
3561.0,56.33
3538.0,57.0
3531.0,57.33
3499.0,58.67
3469.0,59.0
3515.0,58.67
3570.0,59.33
3564.0,58.67
3528.0,57.33
3470.0,56.67
3260.0,56.33
2932.0,55.67
2660.0,56.33
2470.0,56.0
2384.0,55.67
2327.0,55.0
2334.0,55.0
2427.0,55.0
2636.0,55.33
3036.0,55.33
3311.0,56.0
3429.0,58.0
3501.0,60.0
3556.0,60.67
3589.0,62.33
3556.0,62.33
3554.0,63.67
3517.0,63.67
3485.0,63.67
3479.0,63.67
3491.0,65.67
3502.0,66.33
3450.0,64.33
3457.0,62.33
3310.0,61.33
2999.0,60.0
2700.0,59.33
2499.0,57.33
2380.0,56.67
2320.0,55.0
2319.0,52.0
2406.0,51.0
2607.0,49.67
3002.0,52.0
3286.0,57.0
3402.0,61.33
3485.0,64.67
3548.0,66.33
3562.0,67.67
3545.0,67.67
3565.0,66.67
3518.0,66.0
3478.0,64.33
3493.0,63.0
3501.0,62.0
3485.0,59.67
3446.0,58.67
3465.0,57.67
3298.0,57.0
2978.0,56.33
2666.0,56.0
2487.0,55.67
2384.0,55.33
2332.0,55.0
2309.0,54.67
2387.0,54.0
2581.0,54.0
2972.0,54.0
3266.0,54.33
3399.0,56.67
3468.0,59.33
3525.0,60.67
3543.0,64.67
3530.0,68.67
3537.0,71.0
3516.0,72.0
3495.0,74.67
3491.0,74.67
3467.0,75.67
3412.0,73.33
3345.0,72.0
3380.0,69.67
3306.0,65.33
3019.0,62.67
2701.0,59.0
2495.0,57.0
2367.0,56.0
2295.0,54.33
2270.0,53.33
2275.0,52.0
2312.0,51.0
2525.0,50.67
2806.0,57.0
3063.0,62.0
3189.0,65.67
3236.0,68.0
3242.0,70.0
3212.0,72.0
3172.0,73.67
3146.0,74.33
3154.0,75.33
3203.0,75.0
3248.0,75.0
3245.0,75.33
3197.0,74.0
3201.0,71.0
3152.0,65.0
2901.0,60.33
2635.0,58.33
2422.0,57.33
2291.0,54.33
2224.0,53.33
2203.0,53.0
2205.0,53.0
2204.0,53.0
2350.0,54.33
2612.0,57.67
2876.0,62.67
3066.0,66.0
3153.0,67.0
3186.0,69.0
3194.0,71.33
3166.0,70.33
3139.0,69.0
3149.0,67.33
3226.0,66.67
3331.0,65.67
3333.0,65.33
3300.0,65.33
3337.0,65.0
3193.0,64.33
2895.0,64.67
2623.0,63.0
2470.0,60.0
2384.0,58.67
2336.0,59.0
2330.0,58.67
2395.0,59.0
2568.0,58.67
2999.0,58.67
3349.0,62.67
3551.0,66.0
3694.0,70.33
3819.0,74.67
3883.0,77.0
3904.0,78.33
3936.0,78.0
3914.0,79.0
3860.0,75.33
3792.0,69.0
3762.0,68.0
3711.0,69.0
3656.0,69.33
3623.0,68.33
3468.0,65.0
3129.0,63.0
2810.0,63.0
2587.0,61.33
2462.0,61.33
2403.0,59.33
2386.0,57.33
2449.0,55.67
2632.0,54.33
3008.0,54.67
3336.0,58.0
3495.0,61.0
3575.0,62.0
3663.0,62.33
3685.0,62.0
3649.0,62.67
3621.0,62.67
3574.0,61.67
3529.0,63.33
3521.0,64.0
3542.0,64.67
3535.0,64.33
3474.0,63.67
3442.0,62.33
3289.0,61.0
2961.0,59.33
2672.0,56.67
2479.0,56.67
2378.0,56.33
2324.0,54.33
2301.0,53.67
2368.0,51.67
2544.0,51.33
2909.0,50.33
3214.0,53.33
3361.0,58.0
3461.0,61.33
3554.0,64.33
3575.0,66.33
3578.0,68.33
3605.0,69.33
3604.0,70.33
3599.0,72.0
3600.0,72.33
3589.0,72.33
3550.0,72.0
3482.0,69.33
3477.0,65.67
3365.0,62.67
3025.0,57.33
2716.0,53.67
2488.0,52.67
2341.0,51.0
2275.0,50.33
2268.0,48.67
2334.0,48.33
2513.0,47.0
2869.0,48.0
3187.0,53.0
3370.0,57.67
3482.0,63.0
3570.0,67.33
3624.0,70.33
3630.0,72.33
3654.0,72.0
3646.0,73.67
3635.0,73.67
3632.0,74.67
3620.0,75.33
3581.0,74.33
3515.0,72.67
3516.0,70.33
3432.0,66.33
3089.0,61.67
2766.0,59.0
2544.0,57.67
2423.0,56.0
2353.0,54.0
2334.0,53.33
2395.0,53.0
2562.0,52.67
2927.0,53.33
3259.0,56.33
3468.0,61.33
3596.0,66.33
3714.0,69.0
3769.0,73.67
3772.0,76.0
3814.0,78.67
3808.0,80.67
3809.0,80.33
3821.0,80.33
3803.0,80.33
3742.0,80.0
3642.0,78.67
3610.0,75.67
3549.0,69.33
3210.0,65.67
2880.0,63.33
2628.0,62.67
2489.0,61.0
2408.0,60.33
2375.0,59.67
2382.0,59.33
2419.0,58.67
2605.0,58.33
2893.0,61.67
3174.0,65.33
3370.0,69.0
3497.0,72.0
3568.0,75.0
3614.0,78.67
3621.0,80.33
3613.0,79.67
3620.0,76.67
3663.0,75.33
3696.0,75.33
3684.0,75.0
3618.0,74.67
3617.0,71.67
3502.0,70.33
3211.0,70.0
2925.0,69.67
2709.0,68.33
2577.0,67.33
2495.0,67.0
2449.0,67.33
2444.0,66.0
2462.0,66.0
2596.0,65.67
2841.0,67.33
3124.0,68.33
3356.0,69.67
3527.0,72.0
3634.0,74.0
3708.0,76.0
3782.0,78.33
3849.0,80.67
3928.0,81.0
4008.0,80.0
4064.0,81.67
4046.0,81.0
3977.0,79.0
3930.0,76.33
3763.0,73.67
3418.0,71.33
3125.0,71.0
2917.0,70.67
2799.0,70.33
2748.0,70.67
2731.0,70.67
2813.0,69.33
2996.0,69.33
3401.0,69.67
3838.0,71.67
4165.0,75.67
4403.0,79.0
4619.0,82.67
4736.0,85.0
4782.0,87.33
4838.0,89.0
4850.0,90.0
4853.0,88.0
4836.0,88.67
4802.0,88.0
4666.0,82.0
4518.0,78.67
4428.0,75.33
4196.0,71.67
3765.0,72.0
3409.0,71.33
3133.0,70.33
2981.0,71.0
2899.0,70.33
2864.0,69.67
2915.0,69.33
3070.0,70.0
3466.0,69.0
3856.0,71.33
4135.0,75.33
4353.0,78.33
4557.0,80.0
4685.0,82.67
4766.0,85.33
4833.0,87.33
4840.0,87.67
4819.0,87.33
4776.0,83.33
4699.0,83.0
4584.0,81.0
4465.0,78.0
4322.0,72.67
4071.0,71.0
3698.0,69.67
3347.0,69.33
3103.0,68.67
2964.0,69.0
2876.0,68.33
2839.0,68.67
2895.0,68.33
3058.0,67.67
3450.0,68.0
3829.0,69.67
4049.0,71.67
4210.0,72.67
4343.0,73.0
4351.0,72.0
4310.0,73.33
4299.0,75.0
4219.0,74.67
4140.0,74.0
4092.0,71.33
4071.0,67.67
4020.0,67.67
3926.0,68.67
3836.0,67.33
3665.0,66.33
3320.0,66.0
3001.0,64.67
2784.0,64.0
2654.0,63.0
2586.0,63.0
2553.0,63.0
2614.0,62.67
2813.0,61.67
3137.0,60.67
3454.0,62.0
3643.0,62.67
3768.0,64.33
3851.0,65.67
3891.0,68.0
3897.0,69.33
3928.0,70.67
3903.0,70.33
3870.0,71.33
3856.0,72.0
3858.0,70.67
3830.0,68.67
3797.0,67.0
3785.0,65.67
3598.0,64.67
3252.0,64.0
2955.0,63.0
2752.0,63.0
2597.0,62.33
2522.0,61.0
2495.0,59.33
2549.0,58.67
2734.0,58.0
3056.0,57.33
3363.0,57.67
3555.0,58.33
3691.0,59.33
3775.0,61.33
3820.0,62.0
3775.0,63.33
3784.0,66.0
3748.0,68.67
3712.0,69.67
3718.0,70.0
3772.0,70.67
3739.0,69.67
3678.0,68.33
3637.0,67.67
3492.0,66.67
3188.0,66.0
2895.0,65.33
2669.0,65.33
2555.0,65.0
2485.0,65.33
2452.0,65.0
2466.0,65.0
2544.0,64.67
2712.0,65.33
2984.0,65.67
3281.0,66.33
3529.0,68.33
3664.0,70.67
3712.0,71.0
3728.0,74.33
3744.0,74.67
3759.0,78.0
3774.0,75.33
3819.0,74.67
3853.0,75.33
3822.0,74.33
3735.0,73.0
3700.0,71.67
3619.0,70.0
3335.0,68.67
3033.0,67.33
2796.0,66.67
2656.0,65.33
2569.0,64.67
2527.0,65.0
2511.0,64.67
2526.0,64.67
2667.0,65.0
2927.0,66.67
3275.0,68.67
3556.0,71.67
3741.0,74.0
3884.0,76.67
3962.0,79.0
3984.0,80.33
3980.0,80.67
4007.0,80.67
4051.0,79.67
4120.0,80.0
4093.0,78.33
4011.0,75.33
3970.0,72.33
3817.0,71.0
3467.0,69.33
3143.0,68.0
2923.0,67.33
2790.0,67.33
2726.0,66.67
2710.0,66.67
2773.0,66.67
2930.0,66.0
3293.0,65.67
3674.0,68.33
3928.0,69.33
4112.0,72.0
4235.0,73.67
4271.0,74.33
4293.0,75.33
4281.0,73.67
4220.0,72.67
4173.0,73.0
4171.0,73.0
4204.0,73.67
4194.0,71.67
4141.0,70.0
4105.0,69.0
3881.0,68.0
3503.0,67.0
3186.0,66.33
2953.0,66.33
2813.0,66.0
2732.0,66.0
2732.0,65.67
2749.0,65.67
2947.0,65.0
3283.0,64.67
3632.0,65.33
3853.0,66.33
3981.0,65.0
4060.0,67.67
4090.0,67.0
4094.0,69.0
4078.0,66.67
4025.0,66.67
3969.0,67.0
3941.0,66.33
3944.0,66.67
3908.0,65.33
3834.0,63.33
3778.0,62.33
3582.0,63.0
3244.0,62.0
2925.0,62.67
2713.0,62.0
2591.0,62.33
2527.0,63.0
2508.0,62.67
2572.0,62.67
2766.0,62.67
3076.0,63.33
3414.0,64.33
3683.0,66.0
3868.0,67.67
4008.0,70.0
4110.0,72.67
4191.0,74.67
4285.0,75.0
4337.0,79.33
4376.0,79.0
4415.0,79.33
4368.0,80.0
4374.0,79.67
4267.0,79.33
4224.0,75.67
4103.0,73.67
3787.0,72.0
3415.0,70.67
3106.0,70.0
2933.0,69.33
2833.0,68.33
2768.0,67.33
2766.0,67.67
2803.0,67.33
2984.0,68.0
3322.0,72.67
3726.0,77.0
4039.0,80.0
4235.0,83.33
4345.0,84.67
4393.0,86.0
4404.0,86.67
4413.0,88.0
4453.0,85.33
4502.0,84.0
4544.0,82.0
4500.0,84.33
4377.0,83.67
4307.0,81.67
4167.0,79.33
3954.0,79.0
3659.0,78.0
3376.0,76.33
3205.0,74.67
3074.0,74.67
3007.0,73.67
3016.0,73.33
3086.0,71.33
3386.0,72.67
3799.0,74.67
4172.0,78.33
4491.0,81.0
4703.0,84.0
4812.0,86.33
4879.0,88.0
4886.0,89.33
4888.0,90.67
4884.0,91.33
4900.0,88.33
4893.0,86.67
4834.0,86.0
4671.0,84.0
4620.0,80.67
4487.0,79.33
4167.0,79.0
3789.0,78.33
3465.0,77.67
3271.0,77.67
3144.0,76.67
3073.0,76.0
3060.0,74.33
3071.0,73.67
3260.0,73.67
3629.0,75.67
4051.0,77.67
4343.0,80.33
4486.0,83.67
4541.0,83.67
4545.0,84.67
4515.0,85.67
4504.0,85.33
4507.0,85.33
4541.0,87.0
4572.0,88.0
4520.0,86.67
4409.0,85.0
4333.0,82.67
4215.0,78.67
3891.0,76.67
3523.0,72.67
3211.0,71.67
3022.0,70.33
2896.0,68.33
2825.0,67.33
2790.0,67.33
2772.0,66.67
2900.0,68.0
3177.0,69.33
3563.0,74.67
3882.0,77.0
4054.0,78.0
4161.0,78.33
4246.0,80.0
4336.0,84.33
4382.0,84.67
4448.0,85.0
4501.0,85.33
4542.0,82.33
4514.0,80.0
4412.0,78.33
4394.0,75.67
4231.0,74.0
3853.0,74.67
3484.0,73.33
3233.0,72.0
3077.0,72.33
3003.0,71.33
2994.0,71.67
3056.0,72.0
3230.0,71.67
3572.0,71.67
3934.0,71.67
4183.0,72.33
4373.0,73.33
4493.0,74.0
4526.0,72.33
4521.0,72.67
4515.0,75.0
4475.0,75.0
4451.0,74.67
4407.0,73.67
4352.0,73.67
4282.0,73.0
4173.0,71.67
4115.0,69.0
3929.0,68.33
3554.0,67.67
3188.0,67.33
2949.0,67.0
2814.0,66.67
2732.0,66.33
2705.0,65.67
2759.0,65.0
2948.0,64.67
3290.0,64.33
3609.0,65.0
3819.0,66.33
3957.0,68.0
4077.0,70.33
4135.0,72.67
4166.0,74.33
4197.0,75.0
4183.0,75.33
4173.0,74.67
4155.0,75.0
4148.0,74.0
4103.0,73.0
4027.0,72.33
4016.0,70.67
3831.0,69.0
3474.0,67.67
3132.0,67.67
2895.0,67.0
2760.0,67.0
2689.0,66.33
2657.0,66.33
2720.0,65.67
2916.0,65.33
3249.0,66.0
3572.0,66.67
3768.0,67.33
3887.0,68.0
3995.0,68.0
4062.0,69.33
4082.0,70.33
4133.0,70.67
4146.0,70.67
4144.0,72.67
4145.0,73.33
4177.0,72.33
4159.0,72.67
4099.0,73.0
4070.0,72.0
3896.0,71.33
3535.0,71.67
3223.0,71.67
2984.0,71.33
2858.0,71.0
2792.0,71.0
2765.0,69.0
2839.0,69.67
3024.0,69.67
3387.0,70.33
3734.0,70.33
3981.0,70.67
4120.0,72.0
4210.0,73.33
4271.0,75.33
4320.0,77.67
4400.0,78.0
4399.0,79.33
4389.0,79.0
4380.0,79.33
4345.0,79.67
4292.0,78.0
4203.0,76.0
4173.0,74.67
4046.0,72.0
3679.0,71.33
3313.0,68.67
3015.0,67.33
2798.0,66.0
2682.0,64.67
2649.0,63.0
2674.0,64.0
2822.0,62.67
3146.0,62.33
3491.0,64.0
3706.0,66.33
3868.0,68.67
4002.0,72.33
4076.0,74.33
4096.0,74.33
4132.0,77.0
4130.0,77.67
4115.0,78.0
4134.0,77.67
4096.0,77.0
4002.0,76.67
3858.0,74.0
3832.0,71.67
3738.0,69.0
3409.0,67.67
3056.0,65.33
2791.0,64.0
2656.0,63.0
2561.0,62.33
2502.0,61.33
2505.0,60.33
2544.0,60.0
2717.0,60.33
3005.0,64.0
3303.0,67.67
3521.0,71.33
3656.0,75.0
3713.0,76.33
3736.0,77.0
3728.0,78.33
3739.0,78.0
3777.0,77.33
3848.0,78.33
3896.0,78.33
3892.0,77.33
3820.0,76.33
3800.0,74.67
3744.0,72.33
3466.0,70.67
3149.0,70.0
2916.0,69.67
2763.0,69.33
2682.0,69.67
2627.0,68.67
2627.0,68.33
2631.0,68.0
2767.0,68.67
3070.0,69.67
3443.0,72.33
3767.0,75.67
4003.0,79.0
4170.0,80.67
4267.0,83.67
4292.0,84.33
4295.0,84.67
4355.0,84.33
4440.0,86.0
4525.0,85.67
4534.0,84.33
4458.0,83.67
4434.0,81.67
4302.0,79.33
3901.0,75.67
3513.0,73.0
3264.0,72.0
3110.0,72.0
3023.0,71.0
2978.0,70.33
3031.0,69.67
3181.0,69.33
3574.0,69.33
4005.0,72.67
4364.0,77.0
4644.0,80.67
4885.0,82.33
5007.0,86.0
5040.0,88.0
5088.0,89.33
5112.0,90.33
5132.0,91.0
5151.0,91.67
5152.0,91.33
5113.0,89.67
4983.0,87.0
4906.0,83.33
4715.0,80.67
4252.0,77.33
3814.0,76.67
3510.0,75.33
3312.0,73.0
3183.0,71.33
3127.0,70.67
3176.0,68.33
3329.0,68.67
3700.0,68.33
4108.0,72.0
4420.0,75.67
4697.0,81.33
4934.0,83.67
5053.0,86.67
5103.0,88.33
5147.0,88.67
5124.0,87.67
5104.0,88.0
5110.0,90.0
5098.0,89.67
5042.0,87.0
4929.0,85.33
4876.0,82.67
4676.0,78.67
4208.0,76.67
3764.0,74.67
3457.0,72.67
3274.0,71.67
3157.0,71.67
3109.0,70.0
3153.0,69.33
3293.0,68.67
3660.0,69.0
4101.0,72.33
4411.0,76.0
4638.0,79.33
4858.0,82.0
4982.0,84.67
5076.0,86.33
5133.0,88.67
5166.0,89.0
5171.0,90.0
5175.0,89.67
5168.0,89.0
5105.0,87.67
5002.0,85.67
4987.0,82.0
4760.0,80.0
4263.0,79.0
3853.0,76.67
3597.0,76.67
3431.0,75.0
3317.0,74.0
3258.0,72.33
3280.0,72.0
3433.0,71.33
3827.0,70.33
4287.0,74.33
4605.0,78.0
4786.0,80.33
4971.0,82.33
5063.0,84.0
5108.0,86.0
5160.0,87.33
5141.0,87.67
5078.0,85.0
4966.0,82.33
4892.0,81.0
4795.0,78.67
4683.0,76.67
4638.0,76.0
4431.0,75.33
4033.0,74.67
3652.0,73.67
3380.0,73.0
3231.0,72.0
3143.0,71.67
3105.0,71.67
3161.0,71.33
3336.0,71.67
3705.0,72.0
4133.0,73.67
4486.0,75.67
4758.0,79.67
4994.0,83.67
5122.0,87.67
5159.0,89.67
5195.0,90.67
