time,load,temp,label
2013/5/27 23:00,2453,47.67,0
2013/5/28 0:00,2296,45.33,0
2013/5/28 1:00,2229,43.67,0
2013/5/28 2:00,2207,43.33,0
2013/5/28 3:00,2222,41.67,0
2013/5/28 4:00,2310,40.33,0
2013/5/28 5:00,2519,40.67,0
2013/5/28 6:00,2972,40.33,0
2013/5/28 7:00,3249,45.67,0
2013/5/28 8:00,3335,51.33,0
2013/5/28 9:00,3392,58.67,0
2013/5/28 10:00,3450,64,0
2013/5/28 11:00,3448,67,0
2013/5/28 12:00,3472,69,0
2013/5/28 13:00,3492,69.33,0
2013/5/28 14:00,3463,70,0
2013/5/28 15:00,3426,69.67,0
2013/5/28 16:00,3423,70.33,0
2013/5/28 17:00,3410,69.33,0
2013/5/28 18:00,3394,68,0
2013/5/28 19:00,3383,65.67,0
2013/5/28 20:00,3469,62.33,0
2013/5/28 21:00,3289,58.33,0
2013/5/28 22:00,2938,57,0
2013/5/28 23:00,2640,56,0
2013/5/29 0:00,2462,55,0
2013/5/29 1:00,2367,54,0
2013/5/29 2:00,2330,54.33,0
2013/5/29 3:00,2326,53.33,0
2013/5/29 4:00,2418,54,0
2013/5/29 5:00,2639,53.67,0
2013/5/29 6:00,3009,53.67,0
2013/5/29 7:00,3303,54.67,0
2013/5/29 8:00,3408,55.33,0
2013/5/29 9:00,3482,55.67,0
2013/5/29 10:00,3543,56.33,0
2013/5/29 11:00,3564,57.33,0
2013/5/29 12:00,3543,59.33,0
2013/5/29 13:00,3552,60.33,0
2013/5/29 14:00,3499,60.33,0
2013/5/29 15:00,3481,61.67,0
2013/5/29 16:00,3526,62.67,0
2013/5/29 17:00,3565,62.67,0
2013/5/29 18:00,3559,62.33,0
2013/5/29 19:00,3533,61.67,0
2013/5/29 20:00,3527,60.67,0
2013/5/29 21:00,3281,60,0
2013/5/29 22:00,2930,60,0
2013/5/29 23:00,2637,59.67,0
2013/5/30 0:00,2470,59.33,0
2013/5/30 1:00,2384,59.33,0
2013/5/30 2:00,2341,59.33,0
2013/5/30 3:00,2325,59.67,0
2013/5/30 4:00,2390,59.67,0
2013/5/30 5:00,2592,59,0
2013/5/30 6:00,3038,59,0
2013/5/30 7:00,3371,63,0
2013/5/30 8:00,3525,66.33,0
2013/5/30 9:00,3650,71,0
2013/5/30 10:00,3753,75.67,0
2013/5/30 11:00,3800,78.67,0
2013/5/30 12:00,3829,80.67,0
2013/5/30 13:00,3874,83.33,0
2013/5/30 14:00,3880,83.33,0
2013/5/30 15:00,3900,84.67,0
2013/5/30 16:00,3913,85,0
2013/5/30 17:00,3897,86.33,0
2013/5/30 18:00,3854,86.67,0
2013/5/30 19:00,3837,84.33,0
2013/5/30 20:00,3900,81,0
2013/5/30 21:00,3765,77.33,0
2013/5/30 22:00,3348,70.33,0
2013/5/30 23:00,2987,67.67,0
2013/5/31 0:00,2723,65.67,0
2013/5/31 1:00,2592,64.67,0
2013/5/31 2:00,2512,63,0
2013/5/31 3:00,2486,62,0
2013/5/31 4:00,2557,61.33,0
2013/5/31 5:00,2747,60,0
2013/5/31 6:00,3221,62.67,0
2013/5/31 7:00,3505,68,0
2013/5/31 8:00,3695,72.67,0
2013/5/31 9:00,3906,78,0
2013/5/31 10:00,4070,81.33,0
2013/5/31 11:00,4175,84.67,0
2013/5/31 12:00,4235,87.67,0
2013/5/31 13:00,4295,89.67,0
2013/5/31 14:00,4318,90.67,0
2013/5/31 15:00,4339,91.67,0
2013/5/31 16:00,4335,91.67,0
2013/5/31 17:00,4291,91.33,0
2013/5/31 18:00,4217,88.67,0
2013/5/31 19:00,4135,87,0
2013/5/31 20:00,4138,83.67,0
2013/5/31 21:00,3999,76.67,0
2013/5/31 22:00,3630,73.67,0
2013/5/31 23:00,3244,73,0
2013/6/1 0:00,2968,70.67,0
2013/6/1 1:00,2801,69,0
2013/6/1 2:00,2702,67.33,0
2013/6/1 3:00,2644,66.67,0
2013/6/1 4:00,2635,64.67,0
2013/6/1 5:00,2659,63.67,0
2013/6/1 6:00,2880,65.33,0
2013/6/1 7:00,3218,70.33,0
2013/6/1 8:00,3546,75.67,0
2013/6/1 9:00,3797,80,0
2013/6/1 10:00,3965,83.67,0
2013/6/1 11:00,4085,86.67,0
2013/6/1 12:00,4136,88.33,0
2013/6/1 13:00,4144,89.67,0
2013/6/1 14:00,4155,90,0
2013/6/1 15:00,4186,89.67,0
2013/6/1 16:00,4207,88.33,0
2013/6/1 17:00,4216,86.67,0
2013/6/1 18:00,4165,85,0
2013/6/1 19:00,4063,83,0
2013/6/1 20:00,4062,80,0
2013/6/1 21:00,3924,77.67,0
2013/6/1 22:00,3617,75,0
2013/6/1 23:00,3281,75.33,0
2013/6/2 0:00,3028,73,0
2013/6/2 1:00,2866,72.33,0
2013/6/2 2:00,2770,72,0
2013/6/2 3:00,2719,70.67,0
2013/6/2 4:00,2696,70,0
2013/6/2 5:00,2693,69,0
2013/6/2 6:00,2842,69.33,0
2013/6/2 7:00,3137,71.33,0
2013/6/2 8:00,3494,74,0
2013/6/2 9:00,3775,77.33,0
2013/6/2 10:00,3957,79.67,0
2013/6/2 11:00,4087,81,0
2013/6/2 12:00,4157,84,0
2013/6/2 13:00,4182,84,0
2013/6/2 14:00,4161,84,0
2013/6/2 15:00,4136,80,0
2013/6/2 16:00,4100,79.67,0
2013/6/2 17:00,4062,78.67,0
2013/6/2 18:00,3989,73,0
2013/6/2 19:00,3912,71.67,0
2013/6/2 20:00,3851,69.33,0
2013/6/2 21:00,3616,68.33,0
2013/6/2 22:00,3281,67.33,0
2013/6/2 23:00,2990,67,0
2013/6/3 0:00,2798,67.33,0
2013/6/3 1:00,2688,66.67,0
2013/6/3 2:00,2627,65.67,0
2013/6/3 3:00,2615,65,0
2013/6/3 4:00,2684,64.33,0
2013/6/3 5:00,2902,63,0
2013/6/3 6:00,3323,63.33,0
2013/6/3 7:00,3598,64,0
2013/6/3 8:00,3716,64.33,0
2013/6/3 9:00,3803,64.33,0
2013/6/3 10:00,3864,66,0
2013/6/3 11:00,3901,66.67,0
2013/6/3 12:00,3922,68.33,0
2013/6/3 13:00,3984,70.33,0
2013/6/3 14:00,3983,72.67,0
2013/6/3 15:00,3980,72.67,0
2013/6/3 16:00,3981,73.33,0
2013/6/3 17:00,3964,73.33,0
2013/6/3 18:00,3900,71.67,0
2013/6/3 19:00,3787,70.67,0
2013/6/3 20:00,3761,67,0
2013/6/3 21:00,3566,64,0
2013/6/3 22:00,3169,61.67,0
2013/6/3 23:00,2819,59.33,0
2013/6/4 0:00,2617,58.33,0
2013/6/4 1:00,2490,56.67,0
2013/6/4 2:00,2430,55,0
2013/6/4 3:00,2407,54.33,0
2013/6/4 4:00,2460,52,0
2013/6/4 5:00,2658,51.33,0
2013/6/4 6:00,3075,51.67,0
2013/6/4 7:00,3342,54.67,0
2013/6/4 8:00,3441,56.33,0
2013/6/4 9:00,3508,58.33,0
2013/6/4 10:00,3542,60,0
2013/6/4 11:00,3559,61.33,0
2013/6/4 12:00,3534,61.67,0
2013/6/4 13:00,3544,64,0
2013/6/4 14:00,3500,64,0
2013/6/4 15:00,3473,65.33,0
2013/6/4 16:00,3478,65.33,0
2013/6/4 17:00,3504,66.67,0
2013/6/4 18:00,3473,65.67,0
2013/6/4 19:00,3438,64.33,0
2013/6/4 20:00,3469,62.33,0
2013/6/4 21:00,3324,58.67,0
2013/6/4 22:00,2971,57.67,0
2013/6/4 23:00,2646,55,0
2013/6/5 0:00,2477,52,0
2013/6/5 1:00,2388,51.67,0
2013/6/5 2:00,2340,51.33,0
2013/6/5 3:00,2323,49.33,0
2013/6/5 4:00,2388,48.67,0
2013/6/5 5:00,2571,47,0
2013/6/5 6:00,2978,47,0
2013/6/5 7:00,3257,52.33,0
2013/6/5 8:00,3325,56.67,0
2013/6/5 9:00,3380,59.67,0
2013/6/5 10:00,3456,62.33,0
2013/6/5 11:00,3486,65,0
2013/6/5 12:00,3498,66.67,0
2013/6/5 13:00,3525,67.33,0
2013/6/5 14:00,3531,68.33,0
2013/6/5 15:00,3534,69.67,0
2013/6/5 16:00,3547,69.33,0
2013/6/5 17:00,3530,67.33,0
2013/6/5 18:00,3502,67.33,0
2013/6/5 19:00,3467,66.33,0
2013/6/5 20:00,3515,63,0
2013/6/5 21:00,3366,61,0
2013/6/5 22:00,3005,59,0
2013/6/5 23:00,2698,57.67,0
2013/6/6 0:00,2535,57,0
2013/6/6 1:00,2441,54.67,0
2013/6/6 2:00,2376,54,0
2013/6/6 3:00,2357,54,0
2013/6/6 4:00,2442,54.33,0
2013/6/6 5:00,2647,53,0
2013/6/6 6:00,3049,53,0
2013/6/6 7:00,3350,54.67,0
2013/6/6 8:00,3463,57.67,0
2013/6/6 9:00,3537,61.33,0
2013/6/6 10:00,3598,63.67,0
2013/6/6 11:00,3617,65.67,0
2013/6/6 12:00,3610,66,0
2013/6/6 13:00,3630,65.33,0
2013/6/6 14:00,3593,64.67,0
2013/6/6 15:00,3552,64.33,0
2013/6/6 16:00,3543,63.67,0
2013/6/6 17:00,3520,62,0
2013/6/6 18:00,3501,60.67,0
2013/6/6 19:00,3470,59.33,0
2013/6/6 20:00,3506,58.33,0
2013/6/6 21:00,3317,57.67,0
2013/6/6 22:00,2979,57,0
2013/6/6 23:00,2663,56.33,0
2013/6/7 0:00,2467,56,0
2013/6/7 1:00,2364,55.33,0
2013/6/7 2:00,2305,55.33,0
2013/6/7 3:00,2294,55.33,0
2013/6/7 4:00,2374,54.67,0
2013/6/7 5:00,2583,54.33,0
2013/6/7 6:00,2981,54,0
2013/6/7 7:00,3281,54.33,0
2013/6/7 8:00,3395,54.67,0
2013/6/7 9:00,3460,54.67,0
2013/6/7 10:00,3512,54,0
2013/6/7 11:00,3515,54.33,0
2013/6/7 12:00,3490,54.67,0
2013/6/7 13:00,3461,54.33,0
2013/6/7 14:00,3413,54.67,0
2013/6/7 15:00,3382,54.33,0
2013/6/7 16:00,3402,54.67,0
2013/6/7 17:00,3407,54,0
2013/6/7 18:00,3398,53.67,0
2013/6/7 19:00,3343,53.33,0
2013/6/7 20:00,3315,52.67,0
2013/6/7 21:00,3143,52.67,0
2013/6/7 22:00,2867,52.67,0
2013/6/7 23:00,2633,52.67,0
2013/6/8 0:00,2438,52.67,0
2013/6/8 1:00,2342,53.33,0
2013/6/8 2:00,2293,53.33,0
2013/6/8 3:00,2275,53.33,0
2013/6/8 4:00,2308,53.33,0
2013/6/8 5:00,2373,53.67,0
2013/6/8 6:00,2536,53.67,0
2013/6/8 7:00,2805,54,0
2013/6/8 8:00,3073,55,0
2013/6/8 9:00,3242,56,0
2013/6/8 10:00,3327,58,0
2013/6/8 11:00,3338,61,0
2013/6/8 12:00,3295,63.33,0
2013/6/8 13:00,3251,65,0
2013/6/8 14:00,3207,67.67,0
2013/6/8 15:00,3191,68.33,0
2013/6/8 16:00,3217,68,0
2013/6/8 17:00,3262,66.33,0
2013/6/8 18:00,3219,64.67,0
2013/6/8 19:00,3170,64,0
2013/6/8 20:00,3180,63.67,0
2013/6/8 21:00,3072,63,0
2013/6/8 22:00,2818,62,0
2013/6/8 23:00,2572,62.33,0
2013/6/9 0:00,2384,60.67,0
2013/6/9 1:00,2258,60.67,0
2013/6/9 2:00,2205,59.67,0
2013/6/9 3:00,2172,58.67,0
2013/6/9 4:00,2183,56,0
2013/6/9 5:00,2208,55.33,0
2013/6/9 6:00,2362,56.33,0
2013/6/9 7:00,2621,59.67,0
2013/6/9 8:00,2906,63,0
2013/6/9 9:00,3097,65.33,0
2013/6/9 10:00,3203,66.67,0
2013/6/9 11:00,3238,68.67,0
2013/6/9 12:00,3226,71.33,0
2013/6/9 13:00,3188,72,0
2013/6/9 14:00,3158,73.33,0
2013/6/9 15:00,3167,75,0
2013/6/9 16:00,3244,75,0
2013/6/9 17:00,3328,75.33,0
2013/6/9 18:00,3363,75.67,0
2013/6/9 19:00,3348,75.33,0
2013/6/9 20:00,3370,72.67,0
2013/6/9 21:00,3245,66.67,0
2013/6/9 22:00,2906,61.67,0
2013/6/9 23:00,2613,59.33,0
2013/6/10 0:00,2424,57.67,0
2013/6/10 1:00,2325,55.67,0
2013/6/10 2:00,2293,55,0
2013/6/10 3:00,2283,52.33,0
2013/6/10 4:00,2364,52.67,0
2013/6/10 5:00,2564,51.33,0
2013/6/10 6:00,2966,52,0
2013/6/10 7:00,3272,56.33,0
2013/6/10 8:00,3414,60,0
2013/6/10 9:00,3503,64,0
2013/6/10 10:00,3589,66.33,0
2013/6/10 11:00,3611,68.33,0
2013/6/10 12:00,3607,69,0
2013/6/10 13:00,3627,69.67,0
2013/6/10 14:00,3584,70,0
2013/6/10 15:00,3536,69.67,0
2013/6/10 16:00,3529,68,0
2013/6/10 17:00,3585,66.33,0
2013/6/10 18:00,3597,64.67,0
2013/6/10 19:00,3559,63,0
2013/6/10 20:00,3531,60.67,0
2013/6/10 21:00,3304,59.67,0
2013/6/10 22:00,2954,58.67,0
2013/6/10 23:00,2649,58,0
2013/6/11 0:00,2443,57.33,0
2013/6/11 1:00,2361,57.33,0
2013/6/11 2:00,2312,56.67,0
2013/6/11 3:00,2303,56.33,0
2013/6/11 4:00,2372,55.67,0
2013/6/11 5:00,2596,55.33,0
2013/6/11 6:00,3000,55.33,0
2013/6/11 7:00,3286,55.33,0
2013/6/11 8:00,3401,55.33,0
2013/6/11 9:00,3484,55.33,0
2013/6/11 10:00,3551,55.67,0
2013/6/11 11:00,3561,56.33,0
2013/6/11 12:00,3538,57,0
2013/6/11 13:00,3531,57.33,0
2013/6/11 14:00,3499,58.67,0
2013/6/11 15:00,3469,59,0
2013/6/11 16:00,3515,58.67,0
2013/6/11 17:00,3570,59.33,0
2013/6/11 18:00,3564,58.67,0
2013/6/11 19:00,3528,57.33,0
2013/6/11 20:00,3470,56.67,0
2013/6/11 21:00,3260,56.33,0
2013/6/11 22:00,2932,55.67,0
2013/6/11 23:00,2660,56.33,0
2013/6/12 0:00,2470,56,0
2013/6/12 1:00,2384,55.67,0
2013/6/12 2:00,2327,55,0
2013/6/12 3:00,2334,55,0
2013/6/12 4:00,2427,55,0
2013/6/12 5:00,2636,55.33,0
2013/6/12 6:00,3036,55.33,0
2013/6/12 7:00,3311,56,0
2013/6/12 8:00,3429,58,0
2013/6/12 9:00,3501,60,0
2013/6/12 10:00,3556,60.67,0
2013/6/12 11:00,3589,62.33,0
2013/6/12 12:00,3556,62.33,0
2013/6/12 13:00,3554,63.67,0
2013/6/12 14:00,3517,63.67,0
2013/6/12 15:00,3485,63.67,0
2013/6/12 16:00,3479,63.67,0
2013/6/12 17:00,3491,65.67,0
2013/6/12 18:00,3502,66.33,0
2013/6/12 19:00,3450,64.33,0
2013/6/12 20:00,3457,62.33,0
2013/6/12 21:00,3310,61.33,0
2013/6/12 22:00,2999,60,0
2013/6/12 23:00,2700,59.33,0
2013/6/13 0:00,2499,57.33,0
2013/6/13 1:00,2380,56.67,0
2013/6/13 2:00,2320,55,0
2013/6/13 3:00,2319,52,0
2013/6/13 4:00,2406,51,0
2013/6/13 5:00,2607,49.67,0
2013/6/13 6:00,3002,52,0
2013/6/13 7:00,3286,57,0
2013/6/13 8:00,3402,61.33,0
2013/6/13 9:00,3485,64.67,0
2013/6/13 10:00,3548,66.33,0
2013/6/13 11:00,3562,67.67,0
2013/6/13 12:00,3545,67.67,0
2013/6/13 13:00,3565,66.67,0
2013/6/13 14:00,3518,66,0
2013/6/13 15:00,3478,64.33,0
2013/6/13 16:00,3493,63,0
2013/6/13 17:00,3501,62,0
2013/6/13 18:00,3485,59.67,0
2013/6/13 19:00,3446,58.67,0
2013/6/13 20:00,3465,57.67,0
2013/6/13 21:00,3298,57,0
2013/6/13 22:00,2978,56.33,0
2013/6/13 23:00,2666,56,0
2013/6/14 0:00,2487,55.67,0
2013/6/14 1:00,2384,55.33,0
2013/6/14 2:00,2332,55,0
2013/6/14 3:00,2309,54.67,0
2013/6/14 4:00,2387,54,0
2013/6/14 5:00,2581,54,0
2013/6/14 6:00,2972,54,0
2013/6/14 7:00,3266,54.33,0
2013/6/14 8:00,3399,56.67,0
2013/6/14 9:00,3468,59.33,0
2013/6/14 10:00,3525,60.67,0
2013/6/14 11:00,3543,64.67,0
2013/6/14 12:00,3530,68.67,0
2013/6/14 13:00,3537,71,0
2013/6/14 14:00,3516,72,0
2013/6/14 15:00,3495,74.67,0
2013/6/14 16:00,3491,74.67,0
2013/6/14 17:00,3467,75.67,0
2013/6/14 18:00,3412,73.33,0
2013/6/14 19:00,3345,72,0
2013/6/14 20:00,3380,69.67,0
2013/6/14 21:00,3306,65.33,0
2013/6/14 22:00,3019,62.67,0
2013/6/14 23:00,2701,59,0
2013/6/15 0:00,2495,57,0
2013/6/15 1:00,2367,56,0
2013/6/15 2:00,2295,54.33,0
2013/6/15 3:00,2270,53.33,0
2013/6/15 4:00,2275,52,0
2013/6/15 5:00,2312,51,0
2013/6/15 6:00,2525,50.67,0
2013/6/15 7:00,2806,57,0
2013/6/15 8:00,3063,62,0
2013/6/15 9:00,3189,65.67,0
2013/6/15 10:00,3236,68,0
2013/6/15 11:00,3242,70,0
2013/6/15 12:00,3212,72,0
2013/6/15 13:00,3172,73.67,0
2013/6/15 14:00,3146,74.33,0
2013/6/15 15:00,3154,75.33,0
2013/6/15 16:00,3203,75,0
2013/6/15 17:00,3248,75,0
2013/6/15 18:00,3245,75.33,0
2013/6/15 19:00,3197,74,0
2013/6/15 20:00,3201,71,0
2013/6/15 21:00,3152,65,0
2013/6/15 22:00,2901,60.33,0
2013/6/15 23:00,2635,58.33,0
2013/6/16 0:00,2422,57.33,0
2013/6/16 1:00,2291,54.33,0
2013/6/16 2:00,2224,53.33,0
2013/6/16 3:00,2203,53,0
2013/6/16 4:00,2205,53,0
2013/6/16 5:00,2204,53,0
2013/6/16 6:00,2350,54.33,0
2013/6/16 7:00,2612,57.67,0
2013/6/16 8:00,2876,62.67,0
2013/6/16 9:00,3066,66,0
2013/6/16 10:00,3153,67,0
2013/6/16 11:00,3186,69,0
2013/6/16 12:00,3194,71.33,0
2013/6/16 13:00,3166,70.33,0
2013/6/16 14:00,3139,69,0
2013/6/16 15:00,3149,67.33,0
2013/6/16 16:00,3226,66.67,0
2013/6/16 17:00,3331,65.67,0
2013/6/16 18:00,3333,65.33,0
2013/6/16 19:00,3300,65.33,0
2013/6/16 20:00,3337,65,0
2013/6/16 21:00,3193,64.33,0
2013/6/16 22:00,2895,64.67,0
2013/6/16 23:00,2623,63,0
2013/6/17 0:00,2470,60,0
2013/6/17 1:00,2384,58.67,0
2013/6/17 2:00,2336,59,0
2013/6/17 3:00,2330,58.67,0
2013/6/17 4:00,2395,59,0
2013/6/17 5:00,2568,58.67,0
2013/6/17 6:00,2999,58.67,0
2013/6/17 7:00,3349,62.67,0
2013/6/17 8:00,3551,66,0
2013/6/17 9:00,3694,70.33,0
2013/6/17 10:00,3819,74.67,0
2013/6/17 11:00,3883,77,0
2013/6/17 12:00,3904,78.33,0
2013/6/17 13:00,3936,78,0
2013/6/17 14:00,3914,79,0
2013/6/17 15:00,3860,75.33,0
2013/6/17 16:00,3792,69,0
2013/6/17 17:00,3762,68,0
2013/6/17 18:00,3711,69,0
2013/6/17 19:00,3656,69.33,0
2013/6/17 20:00,3623,68.33,0
2013/6/17 21:00,3468,65,0
2013/6/17 22:00,3129,63,0
2013/6/17 23:00,2810,63,0
2013/6/18 0:00,2587,61.33,0
2013/6/18 1:00,2462,61.33,0
2013/6/18 2:00,2403,59.33,0
2013/6/18 3:00,2386,57.33,0
2013/6/18 4:00,2449,55.67,0
2013/6/18 5:00,2632,54.33,0
2013/6/18 6:00,3008,54.67,0
2013/6/18 7:00,3336,58,0
2013/6/18 8:00,3495,61,0
2013/6/18 9:00,3575,62,0
2013/6/18 10:00,3663,62.33,0
2013/6/18 11:00,3685,62,0
2013/6/18 12:00,3649,62.67,0
2013/6/18 13:00,3621,62.67,0
2013/6/18 14:00,3574,61.67,0
2013/6/18 15:00,3529,63.33,0
2013/6/18 16:00,3521,64,0
2013/6/18 17:00,3542,64.67,0
2013/6/18 18:00,3535,64.33,0
2013/6/18 19:00,3474,63.67,0
2013/6/18 20:00,3442,62.33,0
2013/6/18 21:00,3289,61,0
2013/6/18 22:00,2961,59.33,0
2013/6/18 23:00,2672,56.67,0
2013/6/19 0:00,2479,56.67,0
2013/6/19 1:00,2378,56.33,0
2013/6/19 2:00,2324,54.33,0
2013/6/19 3:00,2301,53.67,0
2013/6/19 4:00,2368,51.67,0
2013/6/19 5:00,2544,51.33,0
2013/6/19 6:00,2909,50.33,0
2013/6/19 7:00,3214,53.33,0
2013/6/19 8:00,3361,58,0
2013/6/19 9:00,3461,61.33,0
2013/6/19 10:00,3554,64.33,0
2013/6/19 11:00,3575,66.33,0
2013/6/19 12:00,3578,68.33,0
2013/6/19 13:00,3605,69.33,0
2013/6/19 14:00,3604,70.33,0
2013/6/19 15:00,3599,72,0
2013/6/19 16:00,3600,72.33,0
2013/6/19 17:00,3589,72.33,0
2013/6/19 18:00,3550,72,0
2013/6/19 19:00,3482,69.33,0
2013/6/19 20:00,3477,65.67,0
2013/6/19 21:00,3365,62.67,0
2013/6/19 22:00,3025,57.33,0
2013/6/19 23:00,2716,53.67,0
2013/6/20 0:00,2488,52.67,0
2013/6/20 1:00,2341,51,0
2013/6/20 2:00,2275,50.33,0
2013/6/20 3:00,2268,48.67,0
2013/6/20 4:00,2334,48.33,0
2013/6/20 5:00,2513,47,0
2013/6/20 6:00,2869,48,0
2013/6/20 7:00,3187,53,0
2013/6/20 8:00,3370,57.67,0
2013/6/20 9:00,3482,63,0
2013/6/20 10:00,3570,67.33,0
2013/6/20 11:00,3624,70.33,0
2013/6/20 12:00,3630,72.33,0
2013/6/20 13:00,3654,72,0
2013/6/20 14:00,3646,73.67,0
2013/6/20 15:00,3635,73.67,0
2013/6/20 16:00,3632,74.67,0
2013/6/20 17:00,3620,75.33,0
2013/6/20 18:00,3581,74.33,0
2013/6/20 19:00,3515,72.67,0
2013/6/20 20:00,3516,70.33,0
2013/6/20 21:00,3432,66.33,0
2013/6/20 22:00,3089,61.67,0
2013/6/20 23:00,2766,59,0
2013/6/21 0:00,2544,57.67,0
2013/6/21 1:00,2423,56,0
2013/6/21 2:00,2353,54,0
2013/6/21 3:00,2334,53.33,0
2013/6/21 4:00,2395,53,0
2013/6/21 5:00,2562,52.67,0
2013/6/21 6:00,2927,53.33,0
2013/6/21 7:00,3259,56.33,0
2013/6/21 8:00,3468,61.33,0
2013/6/21 9:00,3596,66.33,0
2013/6/21 10:00,3714,69,0
2013/6/21 11:00,3769,73.67,0
2013/6/21 12:00,3772,76,0
2013/6/21 13:00,3814,78.67,0
2013/6/21 14:00,3808,80.67,0
2013/6/21 15:00,3809,80.33,0
2013/6/21 16:00,3821,80.33,0
2013/6/21 17:00,3803,80.33,0
2013/6/21 18:00,3742,80,0
2013/6/21 19:00,3642,78.67,0
2013/6/21 20:00,3610,75.67,0
2013/6/21 21:00,3549,69.33,0
2013/6/21 22:00,3210,65.67,0
2013/6/21 23:00,2880,63.33,0
2013/6/22 0:00,2628,62.67,0
2013/6/22 1:00,2489,61,0
2013/6/22 2:00,2408,60.33,0
2013/6/22 3:00,2375,59.67,0
2013/6/22 4:00,2382,59.33,0
2013/6/22 5:00,2419,58.67,0
2013/6/22 6:00,2605,58.33,0
2013/6/22 7:00,2893,61.67,0
2013/6/22 8:00,3174,65.33,0
2013/6/22 9:00,3370,69,0
2013/6/22 10:00,3497,72,0
2013/6/22 11:00,3568,75,0
2013/6/22 12:00,3614,78.67,0
2013/6/22 13:00,3621,80.33,0
2013/6/22 14:00,3613,79.67,0
2013/6/22 15:00,3620,76.67,0
2013/6/22 16:00,3663,75.33,0
2013/6/22 17:00,3696,75.33,0
2013/6/22 18:00,3684,75,0
2013/6/22 19:00,3618,74.67,0
2013/6/22 20:00,3617,71.67,0
2013/6/22 21:00,3502,70.33,0
2013/6/22 22:00,3211,70,0
2013/6/22 23:00,2925,69.67,0
2013/6/23 0:00,2709,68.33,0
2013/6/23 1:00,2577,67.33,0
2013/6/23 2:00,2495,67,0
2013/6/23 3:00,2449,67.33,0
2013/6/23 4:00,2444,66,0
2013/6/23 5:00,2462,66,0
2013/6/23 6:00,2596,65.67,0
2013/6/23 7:00,2841,67.33,0
2013/6/23 8:00,3124,68.33,0
2013/6/23 9:00,3356,69.67,0
2013/6/23 10:00,3527,72,0
2013/6/23 11:00,3634,74,0
2013/6/23 12:00,3708,76,0
2013/6/23 13:00,3782,78.33,0
2013/6/23 14:00,3849,80.67,0
2013/6/23 15:00,3928,81,0
2013/6/23 16:00,4008,80,0
2013/6/23 17:00,4064,81.67,0
2013/6/23 18:00,4046,81,0
2013/6/23 19:00,3977,79,0
2013/6/23 20:00,3930,76.33,0
2013/6/23 21:00,3763,73.67,0
2013/6/23 22:00,3418,71.33,0
2013/6/23 23:00,3125,71,0
2013/6/24 0:00,2917,70.67,0
2013/6/24 1:00,2799,70.33,0
2013/6/24 2:00,2748,70.67,0
2013/6/24 3:00,2731,70.67,0
2013/6/24 4:00,2813,69.33,0
2013/6/24 5:00,2996,69.33,0
2013/6/24 6:00,3401,69.67,0
2013/6/24 7:00,3838,71.67,0
2013/6/24 8:00,4165,75.67,0
2013/6/24 9:00,4403,79,0
2013/6/24 10:00,4619,82.67,0
2013/6/24 11:00,4736,85,0
2013/6/24 12:00,4782,87.33,0
2013/6/24 13:00,4838,89,0
2013/6/24 14:00,4850,90,0
2013/6/24 15:00,4853,88,0
2013/6/24 16:00,4836,88.67,0
2013/6/24 17:00,4802,88,0
2013/6/24 18:00,4666,82,0
2013/6/24 19:00,4518,78.67,0
2013/6/24 20:00,4428,75.33,0
2013/6/24 21:00,4196,71.67,0
2013/6/24 22:00,3765,72,0
2013/6/24 23:00,3409,71.33,0
2013/6/25 0:00,3133,70.33,0
2013/6/25 1:00,2981,71,0
2013/6/25 2:00,2899,70.33,0
2013/6/25 3:00,2864,69.67,0
2013/6/25 4:00,2915,69.33,0
2013/6/25 5:00,3070,70,0
2013/6/25 6:00,3466,69,0
2013/6/25 7:00,3856,71.33,0
2013/6/25 8:00,4135,75.33,0
2013/6/25 9:00,4353,78.33,0
2013/6/25 10:00,4557,80,0
2013/6/25 11:00,4685,82.67,0
2013/6/25 12:00,4766,85.33,0
2013/6/25 13:00,4833,87.33,0
2013/6/25 14:00,4840,87.67,0
2013/6/25 15:00,4819,87.33,0
2013/6/25 16:00,4776,83.33,0
2013/6/25 17:00,4699,83,0
2013/6/25 18:00,4584,81,0
2013/6/25 19:00,4465,78,0
2013/6/25 20:00,4322,72.67,0
2013/6/25 21:00,4071,71,0
2013/6/25 22:00,3698,69.67,0
2013/6/25 23:00,3347,69.33,0
2013/6/26 0:00,3103,68.67,0
2013/6/26 1:00,2964,69,0
2013/6/26 2:00,2876,68.33,0
2013/6/26 3:00,2839,68.67,0
2013/6/26 4:00,2895,68.33,0
2013/6/26 5:00,3058,67.67,0
2013/6/26 6:00,3450,68,0
2013/6/26 7:00,3829,69.67,0
2013/6/26 8:00,4049,71.67,0
2013/6/26 9:00,4210,72.67,0
2013/6/26 10:00,4343,73,0
2013/6/26 11:00,4351,72,0
2013/6/26 12:00,4310,73.33,0
2013/6/26 13:00,4299,75,0
2013/6/26 14:00,4219,74.67,0
2013/6/26 15:00,4140,74,0
2013/6/26 16:00,4092,71.33,0
2013/6/26 17:00,4071,67.67,0
2013/6/26 18:00,4020,67.67,0
2013/6/26 19:00,3926,68.67,0
2013/6/26 20:00,3836,67.33,0
2013/6/26 21:00,3665,66.33,0
2013/6/26 22:00,3320,66,0
2013/6/26 23:00,3001,64.67,0
2013/6/27 0:00,2784,64,0
